STEP,X,Y
26000,4.1681,5.6498
26000,1.6586,4.1296
26000,9.5119,5.4311
26000,5.5168,8.7241
27000,4.1716,1.5421
27000,0.0861,3.1154
27000,5.0203,1.6200
27000,3.8558,8.0467
27000,9.0423,7.8912
27000,1.0958,0.0797
27000,7.4521,9.3097
27000,5.9898,5.0198
27000,9.9826,0.3091
27000,5.2532,7.8093
27000,5.8041,9.3043
27000,2.7951,5.7218
27000,2.6730,0.0103
27000,8.7193,7.3320
27000,2.6765,0.9612
27000,5.2509,9.6653
27000,9.2437,8.5819
27000,3.4354,5.7118
27000,1.4726,3.4913
27000,2.6688,9.4503
27000,9.6527,9.1597
27000,6.8501,9.1898
27000,4.1395,4.1929
27000,0.8658,4.6389
27000,4.7342,9.1651
27000,7.2579,8.6939
27000,9.5697,1.2843
27000,0.4998,8.5796
27000,7.8432,4.4343
27000,4.5131,0.8984
27000,1.6988,8.6310
27000,2.2006,5.1552
27000,7.7374,3.8706
27000,1.1608,1.1412
27000,3.7654,4.9918
27000,6.3540,9.5308
27000,1.3688,2.4429
27000,4.4919,3.1247
27000,7.0402,7.3999
27000,3.0853,7.0923
28000,7.2177,2.2384
28000,9.1652,3.5012
28000,5.6235,4.5559
28000,0.6389,8.5536
28000,2.4802,8.8520
28000,4.9354,6.7303
28000,6.2878,2.0693
28000,1.6520,1.5051
28000,0.8436,7.4495
28000,0.9560,8.9040
28000,5.6328,8.8394
28000,3.1537,0.1436
28000,7.8223,4.1349
28000,3.0141,5.2704
28000,9.9073,3.9420
28000,6.5078,4.4339
28000,9.6098,9.0120
28000,8.0440,0.3064
28000,7.7009,7.4670
28000,5.5605,0.6789
28000,7.3898,5.4695
28000,7.8207,2.7587
28000,3.5318,8.7585
28000,3.4337,9.3953
28000,9.3084,4.6624
28000,3.8643,4.6585
28000,8.8268,5.6434
28000,2.8816,9.4023
28000,7.5575,6.2867
28000,4.0241,0.9128
28000,4.8358,9.2801
28000,6.8859,2.7273
28000,9.3856,5.2162
28000,1.4021,7.7461
28000,5.4271,9.6715
28000,2.5620,4.1661
28000,5.3860,5.8967
28000,8.1341,7.5952
28000,7.9761,6.4938
28000,2.9994,7.2652
29000,9.4843,4.1378
29000,9.9886,1.4528
29000,2.6765,2.4869
29000,6.9041,7.0129
29000,1.0221,1.0238
29000,2.3842,1.7559
29000,4.2620,5.6149
29000,1.6242,6.4298
29000,1.8225,7.8723
29000,7.0360,5.4565
29000,3.9228,9.3340
29000,5.2209,9.8989
29000,9.7818,8.0372
29000,9.9692,7.5531
29000,8.0612,9.6956
29000,0.9854,2.8937
29000,0.6102,3.5793
29000,7.6302,7.2963
29000,9.0617,5.2824
29000,4.8552,1.1603
29000,5.5448,3.2565
29000,5.7526,1.6995
29000,9.2727,2.7199
29000,9.5426,6.7055
29000,5.3381,6.1155
29000,1.5881,1.2513
29000,4.5986,0.3454
29000,4.1837,7.8919
29000,5.7132,9.9112
29000,7.4496,6.6338
29000,5.9990,3.0245
29000,2.6639,9.0391
29000,2.0117,2.4053
29000,5.9571,4.7698
29000,9.6143,2.0362
29000,2.0697,5.6600
29000,7.5759,4.7113
29000,4.8557,2.8270
29000,2.9600,5.0232
29000,0.1256,5.9100
30000,9.6952,8.1276
30000,0.4517,1.8456
30000,1.4165,6.7029
30000,1.9290,7.3732
30000,4.6521,3.0694
30000,9.4139,7.2945
30000,7.9464,9.8011
30000,1.4236,3.9848
30000,9.8642,6.4773
30000,4.0496,4.0533
30000,8.3418,0.1388
30000,4.7116,8.0477
30000,8.5217,9.8321
30000,8.4149,5.7599
30000,5.2106,4.1655
30000,0.1060,5.2432
30000,5.4365,5.8436
30000,8.4070,1.5543
30000,5.4432,7.1600
30000,9.5734,3.7316
30000,8.1984,5.0862
30000,5.5863,0.0076
30000,3.5486,6.4238
30000,2.1448,0.6342
30000,3.0454,6.3589
30000,2.4636,4.9402
30000,5.9148,3.7729
30000,0.2108,6.3679
30000,1.9640,8.7695
30000,3.1202,3.5712
30000,3.3839,1.0098
30000,2.7984,5.8802
30000,5.5345,8.6470
30000,3.5412,7.7475
30000,3.0222,0.4250
30000,1.6262,9.6421
30000,7.5241,3.5388
30000,5.4967,4.8944
30000,0.9526,5.5743
30000,6.4146,9.8183
